"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","C1","total_goal","timing_First.Click","timing_Last.Click","timing_Page.Submit","timing_Click.Count","goal_list_1","goal_list_2","goal_list_3","goal_list_4","goal_list_5","no_goal","G1_1","G2_1","G3_1","G4_1","G5_1","G6_1","G7_1","G8_1","G9_1","G10_1","G11_1","G12_1","G13_1","G14_1","G15_1","G16_1","G17_1","G18_1","G19_1","G20_1","G21_1","G22_1","G23_1","G24_1","G25_1","G26_1","G27_1","G28_1","G29_1","G30_1","G31_1","G32_1","G33_1","G34_1","G35_1","G1_2","G2_2","G3_2","G4_2","G5_2","G6_2","G7_2","G8_2","G9_2","G10_2","G11_2","G12_2","G13_2","G14_2","G15_2","G16_2","G17_2","G18_2","G19_2","G20_2","G21_2","G22_2","G23_2","G24_2","G25_2","G26_2","G27_2","G28_2","G29_2","G30_2","G31_2","G32_2","G33_2","G34_2","G35_2","G1_3","G2_3","G3_3","G4_3","G5_3","G6_3","G7_3","G8_3","G9_3","G10_3","G11_3","G12_3","G13_3","G14_3","G15_3","G16_3","G17_3","G18_3","G19_3","G20_3","G21_3","G22_3","G23_3","G24_3","G25_3","G26_3","G27_3","G28_3","G29_3","G30_3","G31_3","G32_3","G33_3","G34_3","G35_3","G1_4","G2_4","G3_4","G4_4","G5_4","G6_4","G7_4","G8_4","G9_4","G10_4","G11_4","G12_4","G13_4","G14_4","G15_4","G16_4","G17_4","G18_4","G19_4","G20_4","G21_4","G22_4","G23_4","G24_4","G25_4","G26_4","G27_4","G28_4","G29_4","G30_4","G31_4","G32_4","G33_4","G34_4","G35_4","G1_5","G2_5","G3_5","G4_5","G5_5","G6_5","G7_5","G8_5","G9_5","G10_5","G11_5","G12_5","G13_5","G14_5","G15_5","G16_5","G17_5","G18_5","G19_5","G20_5","G21_5","G22_5","G23_5","G24_5","G25_5","G26_5","G27_5","G28_5","G29_5","G30_5","G31_5","G32_5","G33_5","G34_5","G35_5","check1","gender","gender_4_TEXT","race","ethnicity","major","college_standing","marital_status","income","subjectiveSES","BFI1","BFI2","BFI3","BFI4","BFI5","BFI6","BFI7","BFI8","BFI9","BFI10","BFI11","BFI12","BFI13","BFI14","BFI15","GSE1","GSE2","GSE3","GSE4","GSE5","GSE6","GSE7","GSE8","GSE9","GSE10","RSE1","RSE2","RSE3","RSE4","RSE5","RSE6","RSE7","RSE8","RSE9","RSE10","SWL1","SWL2","SWL3","SWL4","SWL5","CSWS1","CSWS2","CSWS3","CSWS4","CSWS5","CSWS6","CSWS7","CSWS8","CSWS9","CSWS10","CSWS11","CSWS12","CSWS13","CSWS14","CSWS15","CSWS16","CSWS17","CSWS18","CSWS19","CSWS20","CSWS21","CSWS22","CSWS23","CSWS24","CSWS25","CSWS26","CSWS27","CSWS28","check2","CSWS29","CSWS30","CSWS31","CSWS32","CSWS33","CSWS34","CSWS35","BSCS1","BSCS2","BSCS3","BSCS4","BSCS5","BSCS6","BSCS7","BSCS8","BSCS9","BSCS10","BSCS11","BSCS12","BSCS13","PS1","PS2","PS3","PS4","PS5","PS6","PS7","PS8","PS9","PS10","PS11","PS12","PS13","PS16","PS17","PS18","PS19","PS20","PS21","PS22","PS23","check3","PS24","PS25","PS26","PS27","PS28","PS29","PS30","PS31","PS32","GOS1","GOS2","GOS3","GOS4","GOS5","GOS6","GOS7","GOS8","GOS9","GOS10","GOS11","GOS12","GOS13","LET1","LET2","LET3","LET4","LET5","LET6","Primary_identity","D1","D2","D3","D4","D5","D6","D7","id"
"2020-04-14 16:29:24","2020-04-14 17:04:45","0","71.238.34.234","100","2120","1","2020-04-14 17:04:46","R_2VlQezdLdpE2Yf9","","","","","44.0644989013671875","-123.1461029052734375","anonymous","EN","1,2","2","0","0","74.741","0","Do well in school, more specifically just get good grades above a 3.0","continue to put out music in my pursuit of working in the music industry  ","get admitted into the school of music and dance at the U of O","","","","6","4","2","5","3","5","6","7","5","5","6","4","6","5","6","5","4","9","5","7","4","5","6","3","5","4","3","6","4","4","6","5","6","10","3","7","4","3","4","2","1","1","7","7","6","6","5","7","7","4","7","5","7","3","5","1","1","6","7","1","7","4","2","6","5","7","6","6","3","1","7","3","1","7","3","1","1","7","7","5","7","6","7","6","4","6","4","9","5","7","1","5","7","7","1","7","4","2","6","5","7","7","5","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1,3,5,9,11,12,14,15,16,17,19","1","","5","2","Bachelor of arts - undecided","1","2","1","8","3","4","3","3","5","4","3","4","1","2","4","4","4","4","4","3","3","3","3","2","3","3","2","3","3","2","0","3","3","0","0","3","1","0","2","6","7","7","7","5","5","1","7","2","3","4","6","1","4","4","4","6","3","4","3","5","5","1","6","7","4","6","3","5","5","1","5","3","4","5","3","1","5","5","3","4","2","5","4","5","4","2","4","2","4","4","3","4","4","4","2","3","3","4","4","4","4","3","4","2","2","2","4","3","2","3","3","2","3","2","5","3","4","3","3","2","2","2","3","2","3","4","3","3","3","4","3","4","4","4","3","4","4","1","4","1","4","1","5","musician","5","5","5","6","2","","n/a
","49648"
"2020-04-14 19:31:30","2020-04-14 20:29:35","0","72.197.198.7","100","3484","1","2020-04-14 20:29:36","R_1dmBfs22vLOnr1j","","","","","32.9936981201171875","-117.259796142578125","anonymous","EN","1,2","2","0","0","66.908","0","I want to maintain a healthier lifestyle.","I am working towards academic success this term","","","","","4","4","2","4","2","6","7","5","7","3","4","1","6","7","5","4","7","11","7","7","1","","1","4","1","5","7","7","2","1","7","4","7","8","1","4","4","2","7","3","1","1","7","7","4","7","1","7","","7","5","7","9","7","4","7","7","7","4","7","7","7","7","7","7","7","7","7","7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","2","","5","2","Human Physiology","1","1","7","9","1","2","1","4","1","5","5","1","1","2","4","2","5","5","5","4","4","4","4","4","4","4","4","4","4","2","2","3","3","0","1","3","1","0","3","4","5","5","6","5","6","1","7","7","1","7","1","1","1","7","3","7","6","1","6","4","1","1","4","7","1","5","7","1","4","1","4","2","3","1","5","1","4","4","1","1","5","1","2","5","4","2","2","5","3","5","4","3","2","5","1","2","1","5","1","5","5","5","1","1","1","1","5","5","5","5","1","5","1","1","5","1","5","4","2","5","5","5","5","1","5","5","5","5","5","2","3","4","3","1","5","5","5","1","1","1","5","1","5","I am a college student","1","1","6","6","2","","As someone who doesn't practice a religion, it was weird having to answer questions about god","49948"
"2020-04-14 21:40:56","2020-04-14 22:17:01","0","75.140.17.28","100","2164","1","2020-04-14 22:17:02","R_1Fxf1alJhzPT5sE","","","","","34.10699462890625","-117.5941009521484375","anonymous","EN","1,2","3","0","0","63.673","0","To get an A on my Spanish quiz","To workout once a day ","To cut out sweets from my diet","","","","4","1","2","7","1","1","1","4","7","1","4","4","6","4","7","4","4","8","6","7","4","7","7","1","6","4","1","6","5","1","6","4","4","5","7","7","4","2","7","1","1","7","6","7","7","4","4","7","6","7","5","4","9","6","7","7","6","6","3","4","7","7","6","7","4","7","7","4","6","1","7","4","2","7","3","7","7","6","7","7","5","4","7","6","6","6","5","8","6","6","5","7","5","1","5","7","7","6","5","4","6","6","6","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","2","","5","1","general social science","1","1","2","5","4","3","1","5","4","2","4","2","3","3","3","1","5","2","3","3","3","3","3","2","3","3","3","3","4","1","2","1","2","2","2","2","2","1","1","1","1","2","2","2","7","3","7","1","1","4","7","4","4","4","4","7","1","4","1","6","7","4","7","7","7","7","4","5","7","4","7","4","3","4","1","4","7","7","4","4","2","4","4","4","4","2","4","3","3","3","3","3","2","3","3","4","2","4","3","4","4","4","3","1","2","2","4","3","3","3","2","2","3","3","5","3","3","3","2","4","3","3","3","1","2","3","2","2","2","4","4","4","4","4","4","4","4","3","3","3","3","2","4","I am a college student.","2","4","6","1","2","","No comment","49795"
"2020-04-15 09:25:52","2020-04-15 10:49:43","0","50.43.33.11","100","5030","1","2020-04-15 10:49:44","R_9Qvdp9rrxpo42ml","","","","","45.539703369140625","-122.96379852294921875","anonymous","EN","1,2","3","13.197","13.197","506.766","1","To do well in Spring term","Find an internship this summer","Find an consistent income this summer","Gain muscle weight","Look good","","7","2","2","7","1","7","7","5","7","7","7","7","4","7","7","7","6","8","7","7","7","4","7","6","7","7","7","7","7","7","7","7","7","9","2","7","4","1","7","3","1","7","7","7","7","7","7","7","7","7","7","7","6","7","7","7","7","7","7","7","7","7","7","7","7","7","5","7","8","1","7","4","2","5","3","1","7","7","5","7","7","4","7","7","7","5","5","9","7","7","7","7","7","7","7","5","7","7","3","5","7","6","5","7","1","7","3","2","5","2","1","7","4","7","7","7","3","7","7","7","6","6","8","7","7","2","5","7","7","5","7","7","7","4","4","5","5","4","4","1","7","3","2","4","3","1","6","4","5","7","5","3","6","6","7","3","4","9","7","7","2","3","7","7","4","6","7","5","2","7","5","4","3","6","1","1,3,13,14,16,17,18","1","","2","2","GSS","3","1","4","4","4","5","1","3","5","4","1","3","1","1","3","4","5","5","4","3","2","3","3","3","4","4","2","3","3","1","2","2","2","2","1","2","1","1","2","3","3","4","2","2","7","5","6","4","6","4","7","7","1","4","6","5","3","4","7","7","4","3","7","5","6","","7","5","6","6","5","4","3","6","6","1","6","7","4","1","5","3","4","1","1","5","5","4","4","3","4","1","3","4","3","4","3","5","2","4","5","4","2","1","3","1","4","4","4","4","3","4","1","3","5","2","5","4","3","4","4","4","2","3","4","5","5","3","3","2","3","3","3","3","3","4","5","1","3","1","4","1","5","Calm and collective","4","6","6","5","2","","","44430"
"2020-04-15 13:49:30","2020-04-15 14:22:36","0","50.39.107.40","100","1986","1","2020-04-15 14:22:37","R_2V9kydZa34t9QgG","","","","","45.5220947265625","-122.8585052490234375","anonymous","EN","1,2","3","4.004","4.004","61.738","1","I want to graduate college within 4 years.","I want to to successfully finish my spring term.","I want to get a well paying job after graduating.","","","","3","4","1","6","1","1","1","7","6","5","6","6","7","5","7","6","7","9","7","6","5","3","6","2","6","5","5","6","7","6","7","6","6","3","1","2","3","1","5","3","1","1","6","5","4","5","5","5","4","5","4","5","10","6","6","4","5","6","2","6","4","4","5","5","5","6","4","5","5","6","4","4","1","5","3","1","1","4","6","5","6","5","6","5","7","6","5","8","4","5","4","5","6","5","5","6","6","6","5","4","6","3","4","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","2","","3,5","2","Linguistics","1","1","5","6","5","3","1","2","2","2","1","2","4","4","2","4","3","4","2","2","2","3","3","2","3","2","3","2","3","1","2","2","2","1","1","2","1","1","2","2","5","5","5","1","6","1","5","2","2","3","5","1","1","3","1","2","3","2","5","5","5","1","5","5","5","6","3","3","2","1","5","3","3","3","2","1","2","5","1","3","2","4","4","1","2","3","4","2","3","2","4","2","2","4","2","3","2","2","4","4","2","4","4","2","2","2","3","4","2","4","2","4","2","2","5","2","3","3","4","3","3","2","2","4","4","2","3","2","2","2","1","3","2","2","2","2","3","3","3","2","4","2","3","I am a student.","2","3","6","4","2","","","47932"
"2020-04-15 14:03:53","2020-04-15 14:31:55","0","50.39.193.241","100","1681","1","2020-04-15 14:31:56","R_1LIhF6Vixcg5hET","","","","","45.4817047119140625","-122.4156036376953125","anonymous","EN","1,2","3","0","0","79.09","0","To become an elementary school teacher and impact the lives of children","Become stronger in my relationships with my friends and family","Overcome my anxiety ","Get in better shape physically","","","5","4","2","6","3","4","1","6","7","6","5","5","6","5","7","4","5","10","7","5","5","2","6","6","4","6","3","4","7","5","6","6","4","3","1","6","3","2","4","3","1","7","2","6","7","6","4","5","6","6","4","5","8","6","4","2","5","7","6","","6","5","6","2","5","5","5","5","7","5","7","4","2","4","3","4","7","2","7","3","7","5","6","6","7","6","4","8","5","5","3","7","7","3","5","7","5","6","5","6","5","5","6","4","3","4","3","2","5","3","1","1","5","6","4","6","3","7","5","7","6","4","9","5","7","4","3","6","5","4","5","5","7","3","4","5","4","4","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1,17","2","","5","2","Pre-Education","1","1","6","7","4","4","2","5","5","2","2","3","2","5","2","2","4","2","3","3","3","3","3","3","3","3","3","3","3","2","1","2","2","1","1","2","2","1","2","3","5","5","5","3","6","4","5","2","4","3","5","4","4","2","5","3","2","3","1","5","5","4","5","4","3","4","2","2","4","4","4","5","3","5","2","2","4","4","5","5","2","3","4","3","2","3","2","3","2","3","4","3","4","5","3","5","3","4","3","4","4","4","3","2","2","3","4","4","2","4","2","2","2","4","5","2","5","5","2","4","4","4","3","2","4","4","4","4","3","4","4","3","4","4","4","4","4","2","4","3","3","3","4","I am a girlfriend","2","4","6","3","2","","No!","49697"
"2020-04-15 14:13:04","2020-04-15 14:40:48","0","104.34.230.236","100","1663","1","2020-04-15 14:40:49","R_1CecZAgPzbejxpP","","","","","33.8459930419921875","-118.3455963134765625","anonymous","EN","1,2","3","4.587","4.587","69.082","1","to run 3 miles without stopping","get good grades this term","have a better mindset","","","","1","2","2","5","1","4","5","7","3","2","3","3","6","5","4","5","4","8","4","7","2","5","5","2","4","4","5","4","1","2","4","3","6","7","6","6","3","2","5","3","2","7","7","4","6","5","5","6","5","7","7","7","9","6","7","6","6","6","2","7","5","4","7","5","4","7","7","7","4","1","7","4","2","2","1","1","1","4","6","7","6","6","6","7","7","7","5","5","5","5","3","4","4","7","4","4","6","7","2","3","5","5","6","7","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2,4,11,15","2","","5","2","undecided ","1","1","7","7","2","4","4","5","3","4","2","4","4","4","4","5","5","2","4","3","2","3","3","3","3","3","3","3","3","1","2","2","2","1","2","2","1","1","2","6","5","5","5","5","5","1","5","1","5","2","6","2","3","2","5","3","2","3","2","5","4","2","5","4","4","5","2","4","4","4","5","4","3","6","3","4","2","6","5","6","3","4","4","2","3","2","4","3","4","4","4","4","3","4","4","4","4","4","3","3","4","2","3","2","3","2","2","2","3","3","3","4","4","4","5","4","4","4","4","4","4","4","3","4","3","4","4","4","3","3","4","3","5","2","4","4","4","2","4","2","5","1","5","college student","1","3","3","7","2","","no","49623"
"2020-04-15 15:39:12","2020-04-15 16:08:50","0","47.144.163.124","100","1778","1","2020-04-15 16:08:51","R_3HFvbFJglCZsJqq","","","","","33.8697052001953125","-118.36930084228515625","anonymous","EN","1,2","2","0","0","119.13","0","Getting straight As during this school term that is now being held online due to Corona Virus.","Completing my duties as an intern to see the end goal of street artist Colette Miller and the establishment of her official brand production.","Working out and eating healthier to feel good once summer comes around.","Having a better sleeping schedule. ","","","6","3","2","4","3","1","7","7","5","4","6","5","6","5","6","5","3","9","4","7","4","4","5","4","4","5","5","6","4","5","5","4","5","4","5","5","3","1","7","3","2","1","5","7","5","7","5","7","4","6","4","5","10","6","5","6","2","7","","5","6","3","2","6","5","7","6","6","4","5","3","3","2","4","3","7","7","5","6","5","7","4","4","3","7","5","5","6","5","7","2","6","4","4","3","7","6","7","6","3","4","6","4","4","2","5","3","2","5","3","1","3","5","5","3","6","4","6","5","3","5","4","9","4","7","2","3","6","3","2","4","6","6","3","3","4","4","4","6","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","2","","5","2","advertising","1","1","4","5","2","5","4","4","5","3","2","4","2","5","4","5","5","3","4","3","2","3","3","3","3","4","3","3","2","2","1","2","2","2","2","3","2","1","3","5","4","3","2","2","5","2","2","3","4","4","6","2","3","2","5","2","3","3","2","5","2","2","5","2","2","5","2","5","2","2","3","5","3","5","4","2","2","4","3","2","3","3","3","","2","3","4","2","3","4","4","3","3","4","2","3","4","3","2","4","4","4","4","2","2","3","3","4","2","3","5","2","2","3","5","3","4","4","4","3","4","4","2","2","4","4","4","5","3","3","2","2","2","2","3","2","3","2","3","2","4","2","4","I am a teenage girl","4","5","7","6","2","","","49647"
"2020-04-16 11:52:59","2020-04-16 14:06:04","0","24.22.67.240","100","7984","1","2020-04-16 14:06:05","R_XCmLA4R7LeU7da9","","","","","45.54730224609375","-122.44139862060546875","anonymous","EN","1,2","3","10.322","45.016","63.675","5","Straight A's this term","To get a stable job for the remainder of the school year and summer","To move into my own apartment with my 3 friends for next school year","To become a Sport Psychologist ","To open my own sports psychology and therapy center","","6","3","2","7","2","1","1","5","7","7","7","5","5","6","7","7","6","9","6","6","5","7","7","4","5","7","5","7","6","7","6","6","6","6","1","6","3","2","7","3","1","1","4","6","5","7","7","5","5","6","4","6","9","6","6","5","4","7","5","5","7","7","7","5","4","7","6","5","6","3","7","3","1","6","2","2","2","4","6","6","6","4","6","5","6","6","5","8","7","5","5","5","7","6","5","5","6","6","7","5","7","7","6","8","3","7","4","2","7","1","2","3","5","7","6","7","6","7","5","7","6","5","9","6","5","4","4","7","7","4","7","7","4","6","5","7","6","3","6","2","7","4","2","6","1","2","8","3","7","6","7","5","7","6","7","7","4","8","5","5","4","5","7","6","5","7","7","4","5","5","6","7","4","4","2","17","2","","3","2","Psychology","1","1","5","4","1","5","2","2","5","4","3","4","4","4","4","3","4","3","4","3","3","3","3","3","3","3","2","3","3","2","2","2","2","1","2","3","2","1","2","5","5","5","6","5","7","6","6","3","4","5","7","7","6","6","6","4","3","4","5","7","6","7","7","4","6","7","3","5","4","7","6","5","5","7","3","5","5","6","5","4","4","4","4","3","4","3","2","4","4","4","4","2","2","4","2","4","4","5","4","5","4","5","3","2","2","4","4","4","3","4","2","3","4","4","5","3","3","4","4","4","4","4","4","2","4","4","4","4","4","3","3","4","4","2","4","3","3","2","4","3","3","2","4","I am a strong African-American women","2","2","4","4","1","I honestly can't remember which one is was","Not at this time","49449"
"2020-04-17 12:06:03","2020-04-17 13:28:46","0","73.164.217.16","100","4962","1","2020-04-17 13:28:47","R_25RsPiWZmcIk7qD","","","","","45.5220947265625","-122.8585052490234375","anonymous","EN","1,2","6","0","0","62.751","0","My goal is to workout every other day and schedule working out as part of my school day.","My goal is to start working on my art, printmaking and acrylic painting. ","My goal is to set up an art website and regularly promote my art. ","My goal is to successfully got through this term with good grades and low stress. ","My goal is to find an internship or job related to my possible major, neuroscience or biochemistry.","","2","2","2","6","1","3","6","7","6","6","5","1","6","5","7","6","2","7","5","6","4","4","6","4","2","7","7","7","5","4","5","3","4","2","5","3","2","2","1","3","2","6","4","6","6","7","7","6","5","2","5","2","9","6","5","5","4","6","6","5","6","1","2","7","5","5","4","2","3","3","2","3","2","3","2","4","5","5","6","5","6","7","6","5","1","4","3","9","5","5","3","4","7","3","4","4","1","1","2","4","4","3","2","1","3","4","3","1","2","4","8","3","5","6","7","6","6","6","4","6","4","4","9","6","5","7","6","6","2","7","5","6","6","7","6","6","7","7","4","3","3","3","1","4","4","4","1","2","6","5","6","4","5","4","6","4","2","7","3","3","7","6","7","3","5","6","6","6","5","7","5","4","2","1","3","1,3,6,9,13,14,15,16,17,20","2","","5","2","Chemistry currently","1","1","3","6","5","5","2","4","5","4","4","2","4","1","2","2","4","2","4","4","2","3","3","4","4","3","3","4","3","2","1","2","2","1","2","2","2","0","1","3","4","3","6","2","5","1","5","6","5","2","7","1","4","3","5","5","1","6","3","","2","1","6","4","1","7","3","6","3","1","2","6","3","6","6","1","5","5","5","3","5","2","2","2","1","4","2","3","2","2","4","1","1","5","2","2","1","4","3","2","5","3","5","1","4","2","3","2","2","4","2","4","4","1","5","2","4","2","2","3","4","3","2","1","4","3","4","5","5","4","2","4","2","2","3","3","4","4","2","4","3","2","3","I am a college student","5","3","7","2","2","","It was interesting to see my goals and how I rate each one. It made me realize maybe I should spend more time on goals that are important to me and less on ones that are expected, because I spend my time in the opposite way most of the time.","49929"
"2020-04-17 14:14:53","2020-04-17 15:07:29","0","184.155.233.144","100","3155","1","2020-04-17 15:07:30","R_1pFsBar0FbXX9LP","","","","","43.7046051025390625","-116.35829925537109375","anonymous","EN","1,2","10","0","0","62.251","0","Get good grades in my classes this term.","Graduate with my undergrad in psychology with minors in business and sociology.","Get into a good masters program.","Get a PhD from a good school in an area I am interested in.","Have a good career in the field of psychology that works with animals.","","4","3","2","7","2","2","3","7","5","5","5","7","6","6","7","4","4","9","7","5","6","7","7","3","4","6","4","6","6","5","7","6","6","4","5","7","4","1","7","1","2","1","7","7","7","7","7","7","7","7","7","4","8","7","7","1","7","7","6","4","7","4","7","7","7","7","7","7","6","3","7","4","1","5","1","1","2","5","7","7","7","7","7","7","7","7","4","8","7","7","7","7","7","7","7","7","4","7","7","7","7","7","7","5","1","7","4","1","4","2","1","1","4","6","7","7","7","7","7","7","7","4","6","4","7","7","5","7","5","7","7","4","7","7","7","6","4","7","4","1","7","5","1","6","1","1","1","4","7","7","7","7","7","7","7","7","4","11","7","7","1","4","7","7","4","7","4","5","7","7","7","7","7","4","3","3,7,14,15,16,17","2","","2,5","2","Psychology","2","1","7","8","4","4","2","4","4","2","3","4","4","3","2","4","4","2","3","3","2","3","2","2","3","2","3","2","2","1","2","2","2","2","2","1","2","2","1","5","7","5","5","3","5","1","5","1","4","3","4","1","4","4","6","5","1","6","1","6","6","1","6","5","4","5","1","7","5","1","6","7","3","6","1","1","4","6","5","4","2","4","4","3","3","2","4","3","4","4","2","2","1","4","3","4","3","4","3","4","4","3","3","2","2","3","4","4","3","4","2","3","3","3","5","3","4","3","3","3","3","3","3","3","3","4","4","3","3","4","3","4","4","3","3","3","3","3","3","3","3","3","5","I can't decide","1","1","4","7","1","I don't remember ","no","47413"
"2020-04-18 14:32:42","2020-04-18 14:59:55","0","47.42.178.132","100","1632","1","2020-04-18 14:59:55","R_3iCqPXTj6YiOJgU","","","","","44.908905029296875","-123.988800048828125","anonymous","EN","1,2","3","0","0","70.569","0","maintain above a 3.8 gpa in undergraduate studies","Get pumper/operator fire fightet qualification at the fire department i volunteer at","strive to a sharper version of myself","","","","6","4","1","6","2","1","6","7","6","6","7","5","5","6","7","7","3","10","7","7","1","4","7","6","4","7","","4","6","2","6","6","6","2","1","4","3","1","6","1","1","3","6","4","6","2","5","6","5","6","4","2","10","7","4","5","4","7","4","4","7","6","6","2","2","5","3","2","7","3","7","4","2","2","3","1","5","2","5","7","7","7","6","7","5","4","4","11","5","6","3","7","7","4","2","7","7","6","4","2","7","5","7","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","1","","5","2","Biology","1","1","1","7","1","4","2","2","4","4","1","3","2","1","4","4","5","5","3","3","3","3","3","3","3","3","3","3","3","3","0","3","3","0","1","2","1","0","2","6","7","7","7","6","6","3","6","5","5","3","7","4","2","2","6","6","3","4","3","4","2","4","5","5","3","6","3","4","5","4","5","5","3","5","3","4","5","5","5","4","3","3","2","3","2","2","4","2","4","2","4","2","1","4","3","2","3","","2","4","4","4","3","1","4","3","4","4","4","4","4","4","3","2","5","2","4","4","2","2","4","4","2","1","4","4","4","4","4","4","2","2","2","2","4","2","4","1","4","2","4","2","5","Achieving ","2","3","6","3","2","","none","49938"
"2020-04-19 13:14:01","2020-04-19 13:59:31","0","73.190.86.15","100","2729","1","2020-04-19 13:59:31","R_3fr5FEBSZBzXMTs","","","","","45.537506103515625","-122.59889984130859375","anonymous","EN","1,2","5","57.694","57.694","61.411","1","Get into an accelerated Bachelors of Science in Nursing program after finishing undergrad","Learn Spanish and Yiddish","Study abroad with a program focused on public health during my undergraduate experience","Maintain at least a 3.4 GPA throughout undergrad","Do well on my chemistry and calculus midterms","","6","4","1","6","4","2","2","5","7","7","7","6","7","6","5","6","6","8","6","6","3","2","6","4","2","7","5","4","7","5","7","6","5","2","1","6","4","1","5","3","1","2","4","6","4","5","3","6","6","5","5","4","9","5","6","2","2","7","6","2","6","3","5","4","3","5","4","4","3","1","4","4","1","6","4","1","1","3","7","7","6","6","6","5","5","4","5","8","6","6","3","2","6","5","2","6","4","5","5","4","7","5","2","2","2","4","4","2","6","3","3","7","6","7","5","7","7","7","7","7","6","7","","6","6","7","6","7","3","5","7","5","7","6","5","7","7","7","3","1","2","2","2","4","4","3","1","6","5","4","5","6","6","5","6","6","6","8","6","6","5","6","5","2","4","4","2","7","5","4","5","6","5","4","4","17","2","","5","2","human physiology","1","1","2","5","4","4","1","4","3","3","3","2","3","4","4","3","5","4","2","4","3","3","4","4","4","4","3","4","3","2","2","3","2","1","1","2","3","1","2","5","5","5","6","6","6","2","5","5","6","3","6","2","2","6","6","6","3","6","3","6","6","2","6","6","2","6","3","5","5","2","6","6","3","3","3","1","5","6","7","5","5","3","2","2","3","4","2","4","4","2","5","2","1","4","2","2","2","5","3","5","5","5","1","1","2","2","5","5","5","5","3","5","5","1","5","1","4","4","3","4","4","4","2","1","4","4","4","4","3","3","2","2","2","4","3","2","4","2","4","1","4","1","5","I am a student","1","1","7","2","1","The question about objectivity","No","49789"
"2020-04-19 13:17:11","2020-04-19 15:03:05","0","73.93.218.86","100","6353","1","2020-04-19 15:03:05","R_30vOEKaw2dtMgF2","","","","","37.2808074951171875","-121.9571990966796875","anonymous","EN","1,2","3","302.78","302.78","308.986","1","Play in the NFL for > 6 years","Graduate with a degree (Master's) ","Be the best father I can ","Travel to every Continent","","","7","4","2","6","2","1","7","5","7","7","7","4","7","7","7","6","7","4","7","6","4","4","4","5","5","5","5","3","7","4","7","6","7","8","1","6","4","1","6","1","1","3","7","4","4","6","5","6","3","6","4","6","7","5","6","5","5","5","2","3","5","5","6","5","5","4","5","3","6","2","7","4","2","2","3","4","7","2","7","","7","7","7","3","7","5","6","10","6","6","2","7","7","4","4","7","4","6","4","7","7","4","1","2","1","6","4","","5","1","1","1","6","3","6","5","3","5","6","5","7","4","5","5","6","","2","6","7","2","5","4","5","5","3","4","3","2","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","1","","3,5","2","","3","1","7","8","2","4","5","4","4","4","1","5","2","4","4","2","2","4","3","3","4","3","3","3","4","3","2","3","3","3","1","2","2","1","1","3","1","0","3","6","6","6","6","3","5","1","5","3","2","6","6","2","2","2","5","5","1","2","6","5","5","2","5","5","5","6","5","5","5","2","3","3","3","6","3","1","6","3","3","3","2","2","4","4","4","4","4","2","4","4","4","4","4","4","3","4","5","3","1","4","3","4","4","2","2","2","4","4","2","3","4","2","2","3","5","4","4","4","2","4","4","4","4","4","4","4","4","4","4","2","2","2","2","2","2","2","2","2","2","2","2","4","4","I am a college student-athlete at the University of Oregon. ","2","3","5","4","1","n/a","n/a
","49409"
