"id","listNum","total_goal","variable","rating","goal"
49610,5,8,"difficulty",5,"3"
49787,5,5,"difficulty",4,"3"
49924,5,3,"difficulty",7,"3"
49611,5,10,"difficulty",7,"3"
49819,5,5,"difficulty",4,"3"
49960,5,5,"difficulty",5,"3"
49817,3,3,"difficulty",1,"3"
49674,5,12,"difficulty",4,"3"
46624,5,4,"difficulty",6,"3"
49947,5,5,"difficulty",5,"3"
49795,3,3,"difficulty",6,"3"
44430,5,3,"difficulty",5,"3"
47932,3,3,"difficulty",6,"3"
49697,4,3,"difficulty",6,"3"
49623,3,3,"difficulty",7,"3"
49647,4,2,"difficulty",5,"3"
49929,5,6,"difficulty",4,"3"
47413,5,10,"difficulty",7,"3"
49938,3,3,"difficulty",4,"3"
49789,5,5,"difficulty",4,"3"
49409,4,3,"difficulty",5,"3"
49710,3,3,"difficulty",5,"3"
49671,5,10,"difficulty",4,"3"
48474,5,5,"difficulty",4,"3"
49760,5,5,"difficulty",7,"3"
44664,4,4,"difficulty",5,"3"
49990,4,3,"difficulty",4,"3"
49741,4,4,"difficulty",4,"3"
49506,3,3,"difficulty",4,"3"
49936,5,5,"difficulty",6,"3"
49715,5,5,"difficulty",5,"3"
49893,4,4,"difficulty",6,"3"
49835,4,4,"difficulty",4,"3"
50019,5,3,"difficulty",7,"3"
49863,4,6,"difficulty",7,"3"
48505,3,3,"difficulty",6,"3"
49684,5,5,"difficulty",7,"3"
49199,5,5,"difficulty",5,"3"
50022,5,7,"difficulty",6,"3"
48193,4,4,"difficulty",3,"3"
49076,5,5,"difficulty",4,"3"
48314,5,5,"difficulty",4,"3"
50026,4,4,"difficulty",5,"3"
49956,4,4,"difficulty",2,"3"
50027,4,4,"difficulty",7,"3"
49914,4,4,"difficulty",4,"3"
49933,5,5,"difficulty",4,"3"
49963,5,5,"difficulty",7,"3"
49355,3,3,"difficulty",3,"3"
46757,3,3,"difficulty",6,"3"
49802,5,5,"difficulty",6,"3"
49930,5,6,"difficulty",6,"3"
49660,3,4,"difficulty",1,"3"
49830,3,3,"difficulty",2,"3"
49794,5,9,"difficulty",6,"3"
48450,5,10,"difficulty",6,"3"
50038,3,4,"difficulty",6,"3"
45840,3,3,"difficulty",5,"3"
49693,5,5,"difficulty",6,"3"
49622,3,3,"difficulty",6,"3"
49652,4,2,"difficulty",2,"3"
50044,4,4,"difficulty",4,"3"
48008,5,10,"difficulty",4,"3"
49727,5,3,"difficulty",5,"3"
49638,5,8,"difficulty",5,"3"
49776,5,7,"difficulty",4,"3"
47344,5,5,"difficulty",5,"3"
49871,5,5,"difficulty",2,"3"
48716,5,5,"affordance",6,"3"
46704,5,5,"affordance",7,"3"
49186,5,15,"affordance",5,"3"
40109,5,5,"affordance",6,"3"
46675,5,5,"affordance",2,"3"
43513,4,4,"affordance",7,"3"
49383,5,5,"affordance",1,"3"
45843,5,6,"affordance",2,"3"
48642,3,3,"affordance",5,"3"
49083,5,6,"affordance",4,"3"
48725,5,6,"affordance",1,"3"
49113,4,4,"affordance",5,"3"
44388,5,5,"affordance",5,"3"
45385,5,4,"affordance",6,"3"
48876,4,4,"affordance",4,"3"
43800,4,8,"affordance",3,"3"
41947,3,3,"affordance",6,"3"
49227,5,5,"affordance",6,"3"
45994,5,12,"affordance",2,"3"
49444,5,10,"affordance",6,"3"
48954,3,3,"affordance",4,"3"
48932,3,3,"affordance",7,"3"
48098,4,4,"affordance",5,"3"
48940,5,7,"affordance",4,"3"
49245,4,4,"affordance",6,"3"
47983,3,3,"affordance",6,"3"
49267,5,5,"affordance",5,"3"
49346,4,4,"affordance",5,"3"
48596,5,5,"affordance",2,"3"
49416,5,5,"affordance",7,"3"
49477,5,10,"affordance",3,"3"
48632,4,4,"affordance",6,"3"
41537,3,3,"affordance",5,"3"
49207,4,4,"affordance",5,"3"
48944,5,5,"affordance",5,"3"
48843,5,5,"affordance",6,"3"
45998,5,5,"affordance",7,"3"
49284,3,3,"affordance",6,"3"
49498,3,1,"affordance",7,"3"
49048,3,3,"affordance",NA,"3"
49054,5,10,"affordance",4,"3"
48925,4,4,"affordance",4,"3"
44064,5,14,"affordance",5,"3"
49240,3,3,"affordance",3,"3"
49500,5,6,"affordance",4,"3"
49592,5,5,"affordance",6,"3"
31279,3,3,"affordance",4,"3"
49543,5,6,"affordance",7,"3"
49235,5,8,"affordance",7,"3"
49442,5,10,"affordance",6,"3"
49045,5,11,"affordance",7,"3"
49423,5,6,"affordance",4,"3"
49065,4,3,"affordance",4,"3"
48972,5,10,"affordance",7,"3"
48916,5,7,"affordance",7,"3"
49318,5,10,"affordance",7,"3"
48091,3,3,"affordance",5,"3"
49109,5,10,"affordance",4,"3"
49169,4,6,"affordance",2,"3"
49663,3,3,"affordance",3,"3"
49682,5,7,"affordance",6,"3"
49676,4,4,"affordance",3,"3"
49628,5,15,"affordance",7,"3"
47098,5,7,"affordance",5,"3"
47235,5,5,"affordance",5,"3"
48337,4,3,"affordance",4,"3"
49656,4,4,"affordance",7,"3"
49717,4,3,"affordance",3,"3"
49025,5,5,"affordance",5,"3"
47939,4,3,"affordance",3,"3"
49749,5,10,"affordance",7,"3"
49414,3,3,"affordance",4,"3"
49756,4,4,"affordance",2,"3"
48709,3,3,"affordance",7,"3"
49755,4,4,"affordance",4,"3"
45634,5,4,"affordance",6,"3"
49783,4,9,"affordance",5,"3"
48249,5,7,"affordance",3,"3"
48207,4,4,"affordance",5,"3"
43491,5,10,"affordance",6,"3"
49613,5,3,"affordance",7,"3"
48498,5,10,"affordance",6,"3"
45914,3,3,"affordance",6,"3"
49803,4,4,"affordance",7,"3"
48271,5,7,"affordance",6,"3"
49853,3,3,"affordance",4,"3"
49861,3,3,"affordance",2,"3"
49716,5,3,"affordance",7,"3"
49703,3,3,"affordance",3,"3"
47047,5,7,"affordance",5,"3"
49690,3,2,"affordance",7,"3"
48868,5,5,"affordance",4,"3"
48324,5,5,"affordance",4,"3"
49608,5,5,"affordance",7,"3"
48040,5,8,"affordance",7,"3"
49691,3,3,"affordance",3,"3"
44595,5,7,"affordance",3,"3"
45892,4,4,"affordance",3,"3"
49354,4,4,"affordance",6,"3"
49629,4,4,"affordance",2,"3"
49775,5,5,"affordance",5,"3"
49699,3,3,"affordance",6,"3"
46631,4,4,"affordance",5,"3"
46625,4,4,"affordance",4,"3"
48218,5,10,"affordance",7,"3"
49916,5,5,"affordance",6,"3"
48994,5,5,"affordance",5,"3"
49804,4,5,"affordance",4,"3"
49666,4,3,"affordance",6,"3"
49744,4,4,"affordance",1,"3"
49108,5,3,"affordance",4,"3"
48530,3,3,"affordance",1,"3"
47936,5,8,"affordance",3,"3"
49927,4,3,"affordance",3,"3"
48349,4,5,"affordance",4,"3"
45546,5,5,"affordance",4,"3"
49625,5,5,"affordance",4,"3"
49189,3,2,"affordance",5,"3"
49139,3,3,"affordance",5,"3"
49645,3,3,"affordance",7,"3"
49683,5,5,"affordance",5,"3"
48957,5,10,"affordance",2,"3"
39135,5,5,"affordance",6,"3"
49943,5,5,"affordance",5,"3"
49655,3,3,"affordance",3,"3"
49610,5,8,"affordance",5,"3"
49787,5,5,"affordance",6,"3"
49924,5,3,"affordance",5,"3"
49611,5,10,"affordance",7,"3"
49819,5,5,"affordance",7,"3"
49960,5,5,"affordance",2,"3"
49817,3,3,"affordance",7,"3"
49674,5,12,"affordance",5,"3"
46624,5,4,"affordance",3,"3"
49947,5,5,"affordance",2,"3"
49795,3,3,"affordance",5,"3"
44430,5,3,"affordance",5,"3"
47932,3,3,"affordance",5,"3"
49697,4,3,"affordance",4,"3"
49623,3,3,"affordance",5,"3"
49647,4,2,"affordance",5,"3"
49929,5,6,"affordance",3,"3"
47413,5,10,"affordance",4,"3"
49938,3,3,"affordance",4,"3"
49789,5,5,"affordance",5,"3"
49409,4,3,"affordance",6,"3"
49710,3,3,"affordance",6,"3"
49671,5,10,"affordance",4,"3"
48474,5,5,"affordance",5,"3"
49760,5,5,"affordance",3,"3"
44664,4,4,"affordance",5,"3"
49990,4,3,"affordance",4,"3"
49741,4,4,"affordance",6,"3"
49506,3,3,"affordance",7,"3"
49936,5,5,"affordance",4,"3"
49715,5,5,"affordance",4,"3"
49893,4,4,"affordance",5,"3"
49835,4,4,"affordance",4,"3"
50019,5,3,"affordance",7,"3"
49863,4,6,"affordance",6,"3"
48505,3,3,"affordance",6,"3"
49684,5,5,"affordance",5,"3"
49199,5,5,"affordance",6,"3"
50022,5,7,"affordance",6,"3"
48193,4,4,"affordance",4,"3"
49076,5,5,"affordance",2,"3"
48314,5,5,"affordance",4,"3"
50026,4,4,"affordance",5,"3"
49956,4,4,"affordance",7,"3"
50027,4,4,"affordance",5,"3"
49914,4,4,"affordance",5,"3"
49933,5,5,"affordance",4,"3"
49963,5,5,"affordance",3,"3"
49355,3,3,"affordance",4,"3"
46757,3,3,"affordance",5,"3"
49802,5,5,"affordance",2,"3"
49930,5,6,"affordance",2,"3"
49660,3,4,"affordance",7,"3"
49830,3,3,"affordance",6,"3"
49794,5,9,"affordance",6,"3"
48450,5,10,"affordance",4,"3"
50038,3,4,"affordance",4,"3"
45840,3,3,"affordance",6,"3"
49693,5,5,"affordance",6,"3"
49622,3,3,"affordance",6,"3"
49652,4,2,"affordance",7,"3"
50044,4,4,"affordance",3,"3"
48008,5,10,"affordance",5,"3"
49727,5,3,"affordance",7,"3"
49638,5,8,"affordance",6,"3"
49776,5,7,"affordance",6,"3"
47344,5,5,"affordance",5,"3"
49871,5,5,"affordance",2,"3"
48716,5,5,"attainability",10,"3"
46704,5,5,"attainability",9,"3"
49186,5,15,"attainability",8,"3"
40109,5,5,"attainability",9,"3"
46675,5,5,"attainability",10,"3"
43513,4,4,"attainability",10,"3"
49383,5,5,"attainability",9,"3"
45843,5,6,"attainability",6,"3"
48642,3,3,"attainability",10,"3"
49083,5,6,"attainability",5,"3"
48725,5,6,"attainability",9,"3"
49113,4,4,"attainability",7,"3"
44388,5,5,"attainability",8,"3"
45385,5,4,"attainability",9,"3"
48876,4,4,"attainability",8,"3"
43800,4,8,"attainability",9,"3"
41947,3,3,"attainability",8,"3"
49227,5,5,"attainability",9,"3"
45994,5,12,"attainability",11,"3"
49444,5,10,"attainability",9,"3"
48954,3,3,"attainability",2,"3"
48932,3,3,"attainability",6,"3"
48098,4,4,"attainability",9,"3"
48940,5,7,"attainability",9,"3"
49245,4,4,"attainability",9,"3"
47983,3,3,"attainability",11,"3"
49267,5,5,"attainability",8,"3"
49346,4,4,"attainability",8,"3"
48596,5,5,"attainability",10,"3"
49416,5,5,"attainability",8,"3"
49477,5,10,"attainability",10,"3"
48632,4,4,"attainability",8,"3"
41537,3,3,"attainability",8,"3"
49207,4,4,"attainability",10,"3"
48944,5,5,"attainability",3,"3"
48843,5,5,"attainability",10,"3"
45998,5,5,"attainability",8,"3"
49284,3,3,"attainability",8,"3"
49498,3,1,"attainability",11,"3"
49048,3,3,"attainability",10,"3"
49054,5,10,"attainability",10,"3"
48925,4,4,"attainability",5,"3"
44064,5,14,"attainability",9,"3"
49240,3,3,"attainability",10,"3"
49500,5,6,"attainability",7,"3"
49592,5,5,"attainability",10,"3"
31279,3,3,"attainability",11,"3"
49543,5,6,"attainability",7,"3"
49235,5,8,"attainability",6,"3"
49442,5,10,"attainability",9,"3"
49045,5,11,"attainability",9,"3"
49423,5,6,"attainability",5,"3"
49065,4,3,"attainability",7,"3"
48972,5,10,"attainability",9,"3"
48916,5,7,"attainability",10,"3"
49318,5,10,"attainability",9,"3"
48091,3,3,"attainability",11,"3"
49109,5,10,"attainability",10,"3"
49169,4,6,"attainability",9,"3"
49663,3,3,"attainability",8,"3"
49682,5,7,"attainability",10,"3"
49676,4,4,"attainability",10,"3"
49628,5,15,"attainability",9,"3"
47098,5,7,"attainability",7,"3"
47235,5,5,"attainability",10,"3"
48337,4,3,"attainability",8,"3"
49656,4,4,"attainability",11,"3"
49717,4,3,"attainability",5,"3"
49025,5,5,"attainability",8,"3"
47939,4,3,"attainability",6,"3"
49749,5,10,"attainability",11,"3"
49414,3,3,"attainability",9,"3"
49756,4,4,"attainability",11,"3"
48709,3,3,"attainability",8,"3"
49755,4,4,"attainability",8,"3"
45634,5,4,"attainability",10,"3"
49783,4,9,"attainability",9,"3"
48249,5,7,"attainability",7,"3"
48207,4,4,"attainability",9,"3"
43491,5,10,"attainability",6,"3"
49613,5,3,"attainability",11,"3"
48498,5,10,"attainability",9,"3"
45914,3,3,"attainability",9,"3"
49803,4,4,"attainability",10,"3"
48271,5,7,"attainability",NA,"3"
49853,3,3,"attainability",9,"3"
49861,3,3,"attainability",5,"3"
49716,5,3,"attainability",9,"3"
49703,3,3,"attainability",11,"3"
47047,5,7,"attainability",9,"3"
49690,3,2,"attainability",9,"3"
48868,5,5,"attainability",8,"3"
48324,5,5,"attainability",8,"3"
49608,5,5,"attainability",10,"3"
48040,5,8,"attainability",10,"3"
49691,3,3,"attainability",7,"3"
44595,5,7,"attainability",7,"3"
45892,4,4,"attainability",10,"3"
49354,4,4,"attainability",10,"3"
49629,4,4,"attainability",6,"3"
49775,5,5,"attainability",10,"3"
49699,3,3,"attainability",10,"3"
46631,4,4,"attainability",9,"3"
46625,4,4,"attainability",8,"3"
48218,5,10,"attainability",8,"3"
49916,5,5,"attainability",6,"3"
48994,5,5,"attainability",11,"3"
49804,4,5,"attainability",9,"3"
49666,4,3,"attainability",7,"3"
49744,4,4,"attainability",10,"3"
49108,5,3,"attainability",7,"3"
48530,3,3,"attainability",11,"3"
47936,5,8,"attainability",9,"3"
49927,4,3,"attainability",10,"3"
48349,4,5,"attainability",6,"3"
45546,5,5,"attainability",9,"3"
49625,5,5,"attainability",2,"3"
49189,3,2,"attainability",11,"3"
49139,3,3,"attainability",6,"3"
49645,3,3,"attainability",6,"3"
49683,5,5,"attainability",6,"3"
48957,5,10,"attainability",11,"3"
39135,5,5,"attainability",7,"3"
49943,5,5,"attainability",11,"3"
49655,3,3,"attainability",10,"3"
49610,5,8,"attainability",8,"3"
49787,5,5,"attainability",11,"3"
49924,5,3,"attainability",10,"3"
49611,5,10,"attainability",11,"3"
49819,5,5,"attainability",9,"3"
49960,5,5,"attainability",6,"3"
49817,3,3,"attainability",11,"3"
49674,5,12,"attainability",9,"3"
46624,5,4,"attainability",5,"3"
49947,5,5,"attainability",9,"3"
49795,3,3,"attainability",8,"3"
44430,5,3,"attainability",9,"3"
47932,3,3,"attainability",8,"3"
49697,4,3,"attainability",8,"3"
49623,3,3,"attainability",5,"3"
49647,4,2,"attainability",6,"3"
49929,5,6,"attainability",9,"3"
47413,5,10,"attainability",8,"3"
49938,3,3,"attainability",11,"3"
49789,5,5,"attainability",8,"3"
49409,4,3,"attainability",10,"3"
49710,3,3,"attainability",11,"3"
49671,5,10,"attainability",8,"3"
48474,5,5,"attainability",9,"3"
49760,5,5,"attainability",5,"3"
44664,4,4,"attainability",11,"3"
49990,4,3,"attainability",9,"3"
49741,4,4,"attainability",9,"3"
49506,3,3,"attainability",11,"3"
49936,5,5,"attainability",9,"3"
49715,5,5,"attainability",8,"3"
49893,4,4,"attainability",6,"3"
49835,4,4,"attainability",9,"3"
50019,5,3,"attainability",11,"3"
49863,4,6,"attainability",6,"3"
48505,3,3,"attainability",7,"3"
49684,5,5,"attainability",7,"3"
49199,5,5,"attainability",9,"3"
50022,5,7,"attainability",6,"3"
48193,4,4,"attainability",10,"3"
49076,5,5,"attainability",11,"3"
48314,5,5,"attainability",5,"3"
50026,4,4,"attainability",7,"3"
49956,4,4,"attainability",11,"3"
50027,4,4,"attainability",5,"3"
49914,4,4,"attainability",9,"3"
49933,5,5,"attainability",8,"3"
49963,5,5,"attainability",7,"3"
49355,3,3,"attainability",9,"3"
46757,3,3,"attainability",6,"3"
49802,5,5,"attainability",11,"3"
49930,5,6,"attainability",7,"3"
49660,3,4,"attainability",6,"3"
49830,3,3,"attainability",10,"3"
49794,5,9,"attainability",9,"3"
48450,5,10,"attainability",6,"3"
50038,3,4,"attainability",11,"3"
45840,3,3,"attainability",9,"3"
49693,5,5,"attainability",9,"3"
49622,3,3,"attainability",9,"3"
49652,4,2,"attainability",11,"3"
50044,4,4,"attainability",9,"3"
48008,5,10,"attainability",8,"3"
49727,5,3,"attainability",11,"3"
49638,5,8,"attainability",10,"3"
49776,5,7,"attainability",8,"3"
47344,5,5,"attainability",5,"3"
49871,5,5,"attainability",11,"3"
48716,5,5,"clarity",6,"3"
46704,5,5,"clarity",5,"3"
49186,5,15,"clarity",3,"3"
40109,5,5,"clarity",6,"3"
46675,5,5,"clarity",5,"3"
43513,4,4,"clarity",6,"3"
49383,5,5,"clarity",2,"3"
45843,5,6,"clarity",2,"3"
48642,3,3,"clarity",5,"3"
49083,5,6,"clarity",4,"3"
48725,5,6,"clarity",7,"3"
49113,4,4,"clarity",4,"3"
44388,5,5,"clarity",5,"3"
45385,5,4,"clarity",6,"3"
48876,4,4,"clarity",5,"3"
43800,4,8,"clarity",7,"3"
41947,3,3,"clarity",7,"3"
49227,5,5,"clarity",4,"3"
45994,5,12,"clarity",4,"3"
49444,5,10,"clarity",7,"3"
48954,3,3,"clarity",5,"3"
48932,3,3,"clarity",6,"3"
48098,4,4,"clarity",7,"3"
48940,5,7,"clarity",4,"3"
49245,4,4,"clarity",7,"3"
47983,3,3,"clarity",7,"3"
49267,5,5,"clarity",5,"3"
49346,4,4,"clarity",6,"3"
48596,5,5,"clarity",4,"3"
49416,5,5,"clarity",7,"3"
49477,5,10,"clarity",2,"3"
48632,4,4,"clarity",7,"3"
41537,3,3,"clarity",3,"3"
49207,4,4,"clarity",6,"3"
48944,5,5,"clarity",4,"3"
48843,5,5,"clarity",4,"3"
45998,5,5,"clarity",7,"3"
49284,3,3,"clarity",6,"3"
49498,3,1,"clarity",7,"3"
49048,3,3,"clarity",4,"3"
49054,5,10,"clarity",7,"3"
48925,4,4,"clarity",3,"3"
44064,5,14,"clarity",7,"3"
49240,3,3,"clarity",5,"3"
49500,5,6,"clarity",5,"3"
49592,5,5,"clarity",6,"3"
31279,3,3,"clarity",6,"3"
49543,5,6,"clarity",7,"3"
49235,5,8,"clarity",4,"3"
49442,5,10,"clarity",6,"3"
49045,5,11,"clarity",7,"3"
49423,5,6,"clarity",7,"3"
49065,4,3,"clarity",7,"3"
48972,5,10,"clarity",6,"3"
48916,5,7,"clarity",7,"3"
49318,5,10,"clarity",7,"3"
48091,3,3,"clarity",7,"3"
49109,5,10,"clarity",4,"3"
49169,4,6,"clarity",2,"3"
49663,3,3,"clarity",7,"3"
49682,5,7,"clarity",6,"3"
49676,4,4,"clarity",7,"3"
49628,5,15,"clarity",7,"3"
47098,5,7,"clarity",5,"3"
47235,5,5,"clarity",5,"3"
48337,4,3,"clarity",5,"3"
49656,4,4,"clarity",7,"3"
49717,4,3,"clarity",5,"3"
49025,5,5,"clarity",5,"3"
47939,4,3,"clarity",5,"3"
49749,5,10,"clarity",7,"3"
49414,3,3,"clarity",5,"3"
49756,4,4,"clarity",6,"3"
48709,3,3,"clarity",3,"3"
49755,4,4,"clarity",5,"3"
45634,5,4,"clarity",5,"3"
49783,4,9,"clarity",5,"3"
48249,5,7,"clarity",5,"3"
48207,4,4,"clarity",5,"3"
43491,5,10,"clarity",6,"3"
49613,5,3,"clarity",5,"3"
48498,5,10,"clarity",7,"3"
45914,3,3,"clarity",4,"3"
49803,4,4,"clarity",5,"3"
48271,5,7,"clarity",3,"3"
49853,3,3,"clarity",7,"3"
49861,3,3,"clarity",4,"3"
49716,5,3,"clarity",6,"3"
49703,3,3,"clarity",7,"3"
47047,5,7,"clarity",6,"3"
49690,3,2,"clarity",5,"3"
48868,5,5,"clarity",5,"3"
48324,5,5,"clarity",6,"3"
49608,5,5,"clarity",7,"3"
48040,5,8,"clarity",7,"3"
49691,3,3,"clarity",4,"3"
44595,5,7,"clarity",6,"3"
45892,4,4,"clarity",6,"3"
49354,4,4,"clarity",7,"3"
49629,4,4,"clarity",7,"3"
49775,5,5,"clarity",7,"3"
49699,3,3,"clarity",6,"3"
46631,4,4,"clarity",6,"3"
46625,4,4,"clarity",4,"3"
48218,5,10,"clarity",5,"3"
49916,5,5,"clarity",5,"3"
48994,5,5,"clarity",7,"3"
49804,4,5,"clarity",2,"3"
49666,4,3,"clarity",5,"3"
49744,4,4,"clarity",5,"3"
49108,5,3,"clarity",6,"3"
48530,3,3,"clarity",5,"3"
47936,5,8,"clarity",2,"3"
49927,4,3,"clarity",5,"3"
48349,4,5,"clarity",5,"3"
45546,5,5,"clarity",4,"3"
49625,5,5,"clarity",6,"3"
49189,3,2,"clarity",4,"3"
49139,3,3,"clarity",5,"3"
49645,3,3,"clarity",1,"3"
49683,5,5,"clarity",7,"3"
48957,5,10,"clarity",7,"3"
39135,5,5,"clarity",6,"3"
49943,5,5,"clarity",5,"3"
49655,3,3,"clarity",5,"3"
49610,5,8,"clarity",4,"3"
49787,5,5,"clarity",6,"3"
49924,5,3,"clarity",7,"3"
49611,5,10,"clarity",7,"3"
49819,5,5,"clarity",7,"3"
49960,5,5,"clarity",5,"3"
49817,3,3,"clarity",7,"3"
49674,5,12,"clarity",5,"3"
46624,5,4,"clarity",5,"3"
49947,5,5,"clarity",5,"3"
49795,3,3,"clarity",6,"3"
44430,5,3,"clarity",7,"3"
47932,3,3,"clarity",4,"3"
49697,4,3,"clarity",5,"3"
49623,3,3,"clarity",5,"3"
49647,4,2,"clarity",5,"3"
49929,5,6,"clarity",5,"3"
47413,5,10,"clarity",7,"3"
49938,3,3,"clarity",5,"3"
49789,5,5,"clarity",6,"3"
49409,4,3,"clarity",6,"3"
49710,3,3,"clarity",7,"3"
49671,5,10,"clarity",7,"3"
48474,5,5,"clarity",5,"3"
49760,5,5,"clarity",6,"3"
44664,4,4,"clarity",6,"3"
49990,4,3,"clarity",7,"3"
49741,4,4,"clarity",6,"3"
49506,3,3,"clarity",7,"3"
49936,5,5,"clarity",6,"3"
49715,5,5,"clarity",4,"3"
49893,4,4,"clarity",3,"3"
49835,4,4,"clarity",7,"3"
50019,5,3,"clarity",7,"3"
49863,4,6,"clarity",6,"3"
48505,3,3,"clarity",5,"3"
49684,5,5,"clarity",5,"3"
49199,5,5,"clarity",7,"3"
50022,5,7,"clarity",5,"3"
48193,4,4,"clarity",5,"3"
49076,5,5,"clarity",4,"3"
48314,5,5,"clarity",4,"3"
50026,4,4,"clarity",6,"3"
49956,4,4,"clarity",7,"3"
50027,4,4,"clarity",7,"3"
49914,4,4,"clarity",5,"3"
49933,5,5,"clarity",7,"3"
49963,5,5,"clarity",5,"3"
49355,3,3,"clarity",4,"3"
46757,3,3,"clarity",6,"3"
49802,5,5,"clarity",6,"3"
49930,5,6,"clarity",2,"3"
49660,3,4,"clarity",7,"3"
49830,3,3,"clarity",5,"3"
49794,5,9,"clarity",6,"3"
48450,5,10,"clarity",3,"3"
50038,3,4,"clarity",6,"3"
45840,3,3,"clarity",5,"3"
49693,5,5,"clarity",6,"3"
49622,3,3,"clarity",6,"3"
49652,4,2,"clarity",4,"3"
50044,4,4,"clarity",5,"3"
48008,5,10,"clarity",6,"3"
49727,5,3,"clarity",3,"3"
49638,5,8,"clarity",7,"3"
49776,5,7,"clarity",7,"3"
47344,5,5,"clarity",5,"3"
49871,5,5,"clarity",5,"3"
48716,5,5,"control",7,"3"
46704,5,5,"control",7,"3"
49186,5,15,"control",6,"3"
40109,5,5,"control",6,"3"
46675,5,5,"control",7,"3"
43513,4,4,"control",5,"3"
49383,5,5,"control",5,"3"
45843,5,6,"control",3,"3"
48642,3,3,"control",6,"3"
49083,5,6,"control",3,"3"
48725,5,6,"control",7,"3"
49113,4,4,"control",6,"3"
44388,5,5,"control",5,"3"
45385,5,4,"control",5,"3"
48876,4,4,"control",6,"3"
43800,4,8,"control",7,"3"
41947,3,3,"control",7,"3"
49227,5,5,"control",6,"3"
45994,5,12,"control",7,"3"
49444,5,10,"control",7,"3"
48954,3,3,"control",6,"3"
48932,3,3,"control",6,"3"
48098,4,4,"control",6,"3"
48940,5,7,"control",7,"3"
49245,4,4,"control",7,"3"
47983,3,3,"control",5,"3"
49267,5,5,"control",6,"3"
49346,4,4,"control",7,"3"
48596,5,5,"control",5,"3"
49416,5,5,"control",7,"3"
49477,5,10,"control",5,"3"
48632,4,4,"control",7,"3"
41537,3,3,"control",6,"3"
49207,4,4,"control",6,"3"
48944,5,5,"control",7,"3"
48843,5,5,"control",6,"3"
45998,5,5,"control",7,"3"
49284,3,3,"control",5,"3"
49498,3,1,"control",7,"3"
49048,3,3,"control",7,"3"
49054,5,10,"control",7,"3"
48925,4,4,"control",6,"3"
44064,5,14,"control",7,"3"
49240,3,3,"control",6,"3"
49500,5,6,"control",7,"3"
49592,5,5,"control",7,"3"
31279,3,3,"control",6,"3"
49543,5,6,"control",7,"3"
49235,5,8,"control",4,"3"
49442,5,10,"control",7,"3"
49045,5,11,"control",7,"3"
49423,5,6,"control",7,"3"
49065,4,3,"control",4,"3"
48972,5,10,"control",7,"3"
48916,5,7,"control",4,"3"
49318,5,10,"control",7,"3"
48091,3,3,"control",7,"3"
49109,5,10,"control",5,"3"
49169,4,6,"control",5,"3"
49663,3,3,"control",7,"3"
49682,5,7,"control",7,"3"
49676,4,4,"control",3,"3"
49628,5,15,"control",7,"3"
47098,5,7,"control",6,"3"
47235,5,5,"control",6,"3"
48337,4,3,"control",7,"3"
49656,4,4,"control",7,"3"
49717,4,3,"control",6,"3"
49025,5,5,"control",4,"3"
47939,4,3,"control",7,"3"
49749,5,10,"control",7,"3"
49414,3,3,"control",NA,"3"
49756,4,4,"control",4,"3"
48709,3,3,"control",6,"3"
49755,4,4,"control",5,"3"
45634,5,4,"control",5,"3"
49783,4,9,"control",7,"3"
48249,5,7,"control",6,"3"
48207,4,4,"control",7,"3"
43491,5,10,"control",7,"3"
49613,5,3,"control",7,"3"
48498,5,10,"control",7,"3"
45914,3,3,"control",7,"3"
49803,4,4,"control",2,"3"
48271,5,7,"control",7,"3"
49853,3,3,"control",6,"3"
49861,3,3,"control",6,"3"
49716,5,3,"control",6,"3"
49703,3,3,"control",7,"3"
47047,5,7,"control",5,"3"
49690,3,2,"control",6,"3"
48868,5,5,"control",7,"3"
48324,5,5,"control",7,"3"
49608,5,5,"control",7,"3"
48040,5,8,"control",7,"3"
49691,3,3,"control",7,"3"
44595,5,7,"control",6,"3"
45892,4,4,"control",7,"3"
49354,4,4,"control",7,"3"
49629,4,4,"control",7,"3"
49775,5,5,"control",7,"3"
49699,3,3,"control",7,"3"
46631,4,4,"control",5,"3"
46625,4,4,"control",6,"3"
48218,5,10,"control",5,"3"
49916,5,5,"control",7,"3"
48994,5,5,"control",7,"3"
49804,4,5,"control",7,"3"
49666,4,3,"control",6,"3"
49744,4,4,"control",7,"3"
49108,5,3,"control",7,"3"
48530,3,3,"control",5,"3"
47936,5,8,"control",4,"3"
49927,4,3,"control",7,"3"
48349,4,5,"control",7,"3"
45546,5,5,"control",6,"3"
49625,5,5,"control",7,"3"
49189,3,2,"control",7,"3"
49139,3,3,"control",7,"3"
49645,3,3,"control",7,"3"
49683,5,5,"control",7,"3"
48957,5,10,"control",3,"3"
39135,5,5,"control",6,"3"
49943,5,5,"control",6,"3"
49655,3,3,"control",6,"3"
49610,5,8,"control",4,"3"
49787,5,5,"control",6,"3"
49924,5,3,"control",7,"3"
49611,5,10,"control",7,"3"
49819,5,5,"control",7,"3"
49960,5,5,"control",6,"3"
49817,3,3,"control",7,"3"
49674,5,12,"control",6,"3"
46624,5,4,"control",7,"3"
49947,5,5,"control",7,"3"
49795,3,3,"control",6,"3"
44430,5,3,"control",7,"3"
47932,3,3,"control",5,"3"
49697,4,3,"control",5,"3"
49623,3,3,"control",5,"3"
49647,4,2,"control",7,"3"
